VoltageMin,VoltageAvg,VoltageMax,CurrentMin,CurrentAvg,CurrentMax,RealPowerMin,RealPowerAvg,RealPowerMax,ReactivePowerMin,ReactivePowerAvg,ReactivePowerMax,ApparentPowerMin,ApparentPowerAvg,ApparentPowerMax,FreqMin,FreqAvg,FreqMax,Index
230,802579385137,235,802579385137,240,802579385137,15,1667622063154,17,1667622063154,19,1667622063154,3643,17012714641,3845,56846754343,4047,96680794045,404,796680794045,607,195021191068,809,593361588091,4047,96680794045,4250,36514833748,4452,7634887345,49,9088244534139,50,0088244534139,50,1088244534139,18
227,935799645696,232,935799645696,237,935799645696,18,7317164962793,20,7317164962793,22,7317164962793,4346,24306407982,4587,70101208425,4829,15896008869,482,915896008869,724,373844013303,965,831792017738,4829,15896008869,5070,61690809312,5312,07485609756,50,0427276888596,50,1427276888596,50,2427276888596,19
226,547675594477,231,547675594477,236,547675594477,10,7019346983647,12,7019346983647,14,7019346983647,2646,99310946325,2794,04828221121,2941,10345495917,294,110345495917,441,165518243876,588,220690991834,2941,10345495917,3088,15862770713,3235,21380045509,50,0196744883059,50,1196744883059,50,2196744883059,20
226,912662071135,231,912662071135,236,912662071135,8,14790499589774,10,1479049958977,12,1479049958977,2118,08489583926,2235,75627894144,2353,42766204362,235,342766204362,353,014149306543,470,685532408723,2353,42766204362,2471,0990451458,2588,77042824798,50,0714833737218,50,1714833737218,50,2714833737218,21
230,430530298236,235,430530298236,240,430530298236,27,7750091924216,29,7750091924216,31,7750091924216,6308,951583426,6659,44889361633,7009,94620380666,700,994620380666,1051,491930571,1401,98924076133,7009,94620380666,7360,443513997,7710,94082418733,50,0716245718168,50,1716245718168,50,2716245718168,22
231,861070979788,236,861070979788,241,861070979788,8,71176767382388,10,7117676738239,12,7117676738239,2283,48068697773,2410,34072514316,2537,20076330859,253,720076330859,380,580114496289,507,440152661718,2537,20076330859,2664,06080147402,2790,92083963945,50,0498413445194,50,1498413445194,50,2498413445194,23
231,34894836524,236,34894836524,241,34894836524,19,6843169795742,21,6843169795742,23,6843169795742,4612,55896272679,4868,81223843383,5125,06551414087,512,506551414087,768,759827121131,1025,01310282817,5125,06551414087,5381,31878984792,5637,57206555496,50,0644699907696,50,1644699907696,50,2644699907696,24
227,475849814935,232,475849814935,237,475849814935,27,1649960629479,29,1649960629479,31,1649960629479,6102,14152012473,6441,14938235388,6780,15724458303,678,015724458303,1017,02358668746,1356,03144891661,6780,15724458303,7119,16510681219,7458,17296904134,50,0974442599329,50,1974442599329,50,2974442599329,25
233,804951202499,238,804951202499,243,804951202499,23,9059505890617,25,9059505890617,27,9059505890617,5567,82233964771,5877,14580296147,6186,46926627523,618,646926627523,927,970389941285,1237,29385325505,6186,46926627523,6495,79272958899,6805,11619290276,50,0405183584152,50,1405183584152,50,2405183584152,26
232,877909772973,237,877909772973,242,877909772973,18,1017248025638,20,1017248025638,22,1017248025638,4303,58065097885,4542,66846492212,4781,75627886539,478,175627886539,717,263441829808,956,351255773078,4781,75627886539,5020,84409280866,5259,93190675193,50,0387392862415,50,1387392862415,50,2387392862415,27
227,488578507904,232,488578507904,237,488578507904,21,810397644439,23,810397644439,25,810397644439,4982,08095185721,5258,86322696039,5535,64550206357,553,564550206357,830,346825309535,1107,12910041271,5535,64550206357,5812,42777716675,6089,21005226992,50,0571346160756,50,1571346160756,50,2571346160756,28
228,579900457328,233,579900457328,238,579900457328,8,80424691587884,10,8042469158788,12,8042469158788,2271,28942721464,2397,47217317101,2523,65491912737,252,365491912737,378,548237869106,504,730983825475,2523,65491912737,2649,83766508374,2776,02041104011,49,9393686821868,50,0393686821868,50,1393686821868,29
226,502488353989,231,502488353989,236,502488353989,12,5591828341406,14,5591828341406,16,5591828341406,3033,43834905381,3201,96270177902,3370,48705450423,337,048705450423,505,573058175634,674,097410900846,3370,48705450423,3539,01140722944,3707,53575995465,50,0885463762044,50,1885463762044,50,2885463762044,30
232,39281896846,237,39281896846,242,39281896846,17,7052576158686,19,7052576158686,21,7052576158686,4210,09798853769,4443,99232123423,4677,88665393077,467,788665393077,701,682998089615,935,577330786153,4677,88665393077,4911,7809866273,5145,67531932384,49,9474594340881,50,0474594340881,50,1474594340881,31
230,994587874037,235,994587874037,240,994587874037,8,83853555882281,10,8385355588228,12,8385355588228,2302,05215912624,2429,94394574437,2557,83573236249,255,783573236249,383,675359854374,511,567146472498,2557,83573236249,2685,72751898062,2813,61930559874,49,9073359464329,50,0073359464329,50,1073359464329,32
232,364481155465,237,364481155465,242,364481155465,11,169440051154,13,169440051154,15,169440051154,2813,36157436514,2969,65943960765,3125,95730485016,312,595730485016,468,893595727524,625,191460970032,3125,95730485016,3282,25517009267,3438,55303533518,50,0037938667945,50,1037938667945,50,2037938667945,33
225,88605789509,230,88605789509,235,88605789509,10,3954742506125,12,3954742506125,14,3954742506125,2575,74796691762,2718,84507619082,2861,94218546402,286,194218546402,429,291327819603,572,388437092803,2861,94218546402,3005,03929473722,3148,13640401042,50,09877340123,50,19877340123,50,29877340123,34
226,002400019673,231,002400019673,236,002400019673,18,7771925864635,20,7771925864635,22,7771925864635,4319,62321782962,4559,60228548682,4799,58135314402,479,958135314402,719,937202971603,959,916270628805,4799,58135314402,5039,56042080122,5279,53948845843,49,9911416460253,50,0911416460253,50,1911416460253,35
225,318656531311,230,318656531311,235,318656531311,14,6534591404039,16,6534591404039,18,6534591404039,3452,04210223521,3643,82221902606,3835,6023358169,383,56023358169,575,340350372535,767,12046716338,3835,6023358169,4027,38245260775,4219,16256939859,49,9800176614337,50,0800176614337,50,1800176614337,36
225,569009674047,230,569009674047,235,569009674047,16,2616968863931,18,2616968863931,20,2616968863931,3789,52322945695,4000,05229776011,4210,58136606328,421,058136606328,631,587204909492,842,116273212656,4210,58136606328,4421,11043436644,4631,63950266961,50,0482576590722,50,1482576590722,50,2482576590722,37
225,110466522216,230,110466522216,235,110466522216,15,3395316430086,17,3395316430086,19,3395316430086,3591,00694408449,3790,50732986696,3990,00771564944,399,000771564944,598,501157347415,798,001543129887,3990,00771564944,4189,50810143191,4389,00848721438,50,026002098958,50,126002098958,50,226002098958,38
234,046760103221,239,046760103221,244,046760103221,26,8481671264619,28,8481671264619,30,8481671264619,6206,45479784729,6551,25784217214,6896,06088649699,689,606088649699,1034,40913297455,1379,2121772994,6896,06088649699,7240,86393082184,7585,66697514668,49,9633750735146,50,0633750735146,50,1633750735146,39
225,71743788231,230,71743788231,235,71743788231,11,7012596818159,13,7012596818159,15,7012596818159,2845,00757659388,3003,06355307132,3161,11952954876,316,111952954876,474,167929432313,632,223905909751,3161,11952954876,3319,17550602619,3477,23148250363,50,0897076227654,50,1897076227654,50,2897076227654,40
231,612794481503,236,612794481503,241,612794481503,18,7171652515964,20,7171652515964,22,7171652515964,4411,7517275238,4656,84904571956,4901,94636391533,490,194636391533,735,291954587299,980,389272783066,4901,94636391533,5147,0436821111,5392,14100030686,50,0615258483968,50,1615258483968,50,2615258483968,41
233,064748415754,238,064748415754,243,064748415754,25,912258793559,27,912258793559,29,912258793559,5980,43238066364,6312,67862403384,6644,92486740404,664,492486740404,996,738730110606,1328,98497348081,6644,92486740404,6977,17111077424,7309,41735414445,49,9197905936371,50,0197905936371,50,1197905936371,42
230,850527834078,235,850527834078,240,850527834078,20,9625238817942,22,9625238817942,24,9625238817942,4874,1510401314,5144,93720902758,5415,72337792377,541,572337792377,812,358506688566,1083,14467558475,5415,72337792377,5686,50954681996,5957,29571571615,50,0832646050413,50,1832646050413,50,2832646050413,43
234,505415675,239,505415675,244,505415675,10,8809400940691,12,8809400940691,14,8809400940691,2776,54942036331,2930,80216593905,3085,05491151479,308,505491151479,462,758236727218,617,010982302958,3085,05491151479,3239,30765709053,3393,56040266627,50,0273651053791,50,1273651053791,50,2273651053791,44
226,836224581039,231,836224581039,236,836224581039,21,983703755766,23,983703755766,25,983703755766,5004,26219718618,5282,27676369653,5560,29133020687,556,029133020687,834,043699531031,1112,05826604137,5560,29133020687,5838,30589671721,6116,32046322756,49,9770625055195,50,0770625055195,50,1770625055195,45
231,998294250573,236,998294250573,241,998294250573,10,9723569764627,12,9723569764627,14,9723569764627,2766,98382824806,2920,70515203962,3074,42647583118,307,442647583118,461,163971374677,614,885295166236,3074,42647583118,3228,14779962274,3381,8691234143,49,9303320505798,50,0303320505798,50,1303320505798,46
228,299648502515,233,299648502515,238,299648502515,14,5224878520344,16,5224878520344,18,5224878520344,3469,22154744003,3661,95607785337,3854,6906082667,385,46906082667,578,203591240006,770,938121653341,3854,6906082667,4047,42513868004,4240,15966909337,50,0415078777547,50,1415078777547,50,2415078777547,47
232,967551037654,237,967551037654,242,967551037654,9,86695735988531,11,8669573598853,13,8669573598853,2541,55570308016,2682,75324214016,2823,95078120017,282,395078120017,423,592617180026,564,790156240035,2823,95078120017,2965,14832026018,3106,34585932019,50,0629748594775,50,1629748594775,50,2629748594775,48
227,01443585661,232,01443585661,237,01443585661,22,5647048924885,24,5647048924885,26,5647048924885,5129,42953285335,5414,39784023409,5699,36614761483,569,936614761483,854,904922142224,1139,87322952297,5699,36614761483,5984,33445499557,6269,30276237631,49,9236572597286,50,0236572597286,50,1236572597286,49
