VoltageMin,VoltageAvg,VoltageMax,CurrentMin,CurrentAvg,CurrentMax,RealPowerMin,RealPowerAvg,RealPowerMax,ReactivePowerMin,ReactivePowerAvg,ReactivePowerMax,ApparentPowerMin,ApparentPowerAvg,ApparentPowerMax,FreqMin,FreqAvg,FreqMax,Index
228,283550656998,233,283550656998,238,283550656998,23,426806209342,25,426806209342,27,426806209342,5338,49007094444,5635,07285266358,5931,65563438271,593,165563438271,889,748345157407,1186,33112687654,5931,65563438271,6228,23841610185,6524,82119782098,49,9364461383952,50,0364461383952,50,1364461383952,21
227,863534615777,232,863534615777,237,863534615777,11,6900160665112,13,6900160665112,15,6900160665112,2869,11497717511,3028,51025368484,3187,90553019457,318,790553019457,478,185829529185,637,581106038914,3187,90553019457,3347,3008067043,3506,69608321403,49,9388945370162,50,0388945370162,50,1388945370162,22
234,758497755862,239,758497755862,244,758497755862,25,8454036069314,27,8454036069314,29,8454036069314,6008,55492438318,6342,36353129336,6676,17213820353,667,617213820354,1001,42582073053,1335,23442764071,6676,17213820353,7009,98074511371,7343,78935202389,49,9866176161387,50,0866176161387,50,1866176161387,23
231,856439754766,236,856439754766,241,856439754766,9,91529533915003,11,91529533915,13,91529533915,2539,99298939187,2681,10371102475,2822,21443265763,282,221443265763,423,332164898644,564,442886531526,2822,21443265763,2963,32515429051,3104,43587592339,49,975471467653,50,075471467653,50,175471467653,24
228,734926382888,233,734926382888,238,734926382888,8,36123013140691,10,3612301314069,12,3612301314069,2179,6032258005,2300,69229390052,2421,78136200055,242,178136200055,363,267204300083,484,35627240011,2421,78136200055,2542,87043010058,2663,95949820061,49,9645791830796,50,0645791830796,50,1645791830796,25
225,033959820882,230,033959820882,235,033959820882,16,8106804102709,18,8106804102709,20,8106804102709,3894,38577152974,4110,74053661473,4327,09530169972,432,709530169972,649,064295254957,865,419060339943,4327,09530169972,4543,4500667847,4759,80483186969,49,9068451400878,50,0068451400878,50,1068451400878,26
225,257868147575,230,257868147575,235,257868147575,19,6933270412001,21,6933270412001,23,6933270412001,4495,55331378138,4745,30627565813,4995,05923753487,499,505923753487,749,25888563023,999,011847506974,4995,05923753487,5244,81219941161,5494,56516128836,49,9568869835031,50,0568869835031,50,1568869835031,27
231,078439143523,236,078439143523,241,078439143523,22,7708212094246,24,7708212094246,26,7708212094246,5263,0711266818,5555,46396705301,5847,85680742422,584,785680742422,877,178521113633,1169,57136148484,5847,85680742422,6140,24964779543,6432,64248816664,50,0525489775243,50,1525489775243,50,2525489775243,28
229,454607527915,234,454607527915,239,454607527915,15,3467066638855,17,3467066638855,19,3467066638855,3660,31377250482,3863,66453764398,4067,01530278313,406,701530278313,610,05229541747,813,403060556627,4067,01530278313,4270,36606792229,4473,71683306145,50,0716099386903,50,1716099386903,50,2716099386903,29
234,974831687275,239,974831687275,244,974831687275,13,5978415932496,15,5978415932496,17,5978415932496,3368,78046992237,3555,93494047361,3743,08941102485,374,308941102485,561,463411653728,748,617882204971,3743,08941102485,3930,2438815761,4117,39835212734,50,03225563184,50,13225563184,50,23225563184,30
233,965417714308,238,965417714308,243,965417714308,10,1254994730118,12,1254994730118,14,1254994730118,2607,8175419066,2752,69629423474,2897,57504656289,289,757504656289,434,636256984433,579,515009312577,2897,57504656289,3042,45379889103,3187,33255121918,49,9502869701247,50,0502869701247,50,1502869701247,31
234,224160671804,239,224160671804,244,224160671804,16,6080021916926,18,6080021916926,20,6080021916926,4006,33533547808,4228,90952078241,4451,48370608675,445,148370608675,667,722555913013,890,296741217351,4451,48370608675,4674,05789139109,4896,63207669543,50,0617723906235,50,1617723906235,50,2617723906235,32
229,717362013048,234,717362013048,239,717362013048,23,2815943841271,25,2815943841271,27,2815943841271,5340,62622719359,5637,3276842599,5934,02914132621,593,402914132621,890,104371198931,1186,80582826524,5934,02914132621,6230,73059839252,6527,43205545883,50,0670811689305,50,1670811689306,50,2670811689306,33
231,179593776436,236,179593776436,241,179593776436,18,708763464684,20,708763464684,22,708763464684,4401,88860843124,4646,43797556631,4890,98734270138,489,098734270138,733,648101405207,978,197468540276,4890,98734270138,5135,53670983645,5380,08607697152,50,0215501628451,50,1215501628451,50,2215501628451,34
231,261557688127,236,261557688127,241,261557688127,15,3426800069132,17,3426800069132,19,3426800069132,3687,66773362805,3892,53816327405,4097,40859292006,409,740859292006,614,611288938009,819,481718584012,4097,40859292006,4302,27902256606,4507,14945221206,50,0508270997325,50,1508270997325,50,2508270997325,35
234,595483909173,239,595483909173,244,595483909173,11,3626483862114,13,3626483862114,15,3626483862114,2881,46718576221,3041,54869608233,3201,63020640245,320,163020640245,480,244530960368,640,326041280491,3201,63020640245,3361,71171672258,3521,7932270427,50,051914323844,50,151914323844,50,251914323844,36
231,88885124721,236,88885124721,241,88885124721,8,35048621722985,10,3504862172299,12,3504862172299,2206,7233108647,2329,31905035718,2451,91478984966,245,191478984966,367,78721847745,490,382957969933,2451,91478984966,2574,51052934215,2697,10626883463,49,9343658064652,50,0343658064652,50,1343658064652,37
228,543111692901,233,543111692901,238,543111692901,12,8728852276098,14,8728852276098,16,8728852276098,3126,11390631665,3299,78690111202,3473,45989590739,347,345989590739,521,018984386108,694,691979181477,3473,45989590739,3647,13289070276,3820,80588549813,50,0261647042475,50,1261647042475,50,2261647042475,38
228,387232289364,233,387232289364,238,387232289364,22,4102230269509,24,4102230269509,26,4102230269509,5127,33095264357,5412,18267223488,5697,03439182619,569,703439182619,854,555158773928,1139,40687836524,5697,03439182619,5981,8861114175,6266,73783100881,49,9065598499992,50,0065598499992,50,1065598499992,39
229,194858043545,234,194858043545,239,194858043545,24,817854175725,26,817854175725,28,817854175725,5652,54319654476,5966,57337413058,6280,6035517164,628,06035517164,942,090532757461,1256,12071034328,6280,6035517164,6594,63372930223,6908,66390688805,50,0634330940263,50,1634330940263,50,2634330940263,40
228,364229916299,233,364229916299,238,364229916299,27,5673321371746,29,5673321371746,31,5673321371746,6209,96192538407,6554,95981012763,6899,95769487118,689,995769487119,1034,99365423068,1379,99153897424,6899,95769487118,7244,95557961474,7589,9534643583,50,0224756201368,50,1224756201368,50,2224756201368,41
232,718099214937,237,718099214937,242,718099214937,23,7820440809159,25,7820440809159,27,7820440809159,5515,97266151193,5822,41558715148,6128,85851279103,612,885851279103,919,328776918655,1225,77170255821,6128,85851279103,6435,30143843058,6741,74436407013,50,0978979586614,50,1978979586614,50,2978979586614,42
226,259224876416,231,259224876416,236,259224876416,17,0215314221669,19,0215314221669,21,0215314221669,3959,01415138744,4178,95938202007,4398,90461265271,439,890461265271,659,835691897906,879,780922530542,4398,90461265271,4618,84984328534,4838,79507391798,50,0175322793971,50,1175322793971,50,2175322793971,43
230,140339622805,235,140339622805,240,140339622805,18,6331956156684,20,6331956156684,22,6331956156684,4366,52696211484,4609,11179334344,4851,69662457204,485,169662457204,727,754493685806,970,339324914408,4851,69662457204,5094,28145580064,5336,86628702924,50,0352908602614,50,1352908602614,50,2352908602614,44
226,988198557863,231,988198557863,236,988198557863,16,1565487422778,18,1565487422778,20,1565487422778,3790,89453127416,4001,49978301161,4212,10503474906,421,210503474906,631,815755212359,842,421006949813,4212,10503474906,4422,71028648652,4633,31553822397,49,9098456357652,50,0098456357652,50,1098456357652,45
231,766841032899,236,766841032899,241,766841032899,27,6337629107916,29,6337629107916,31,6337629107916,6314,66318907541,6665,47781069072,7016,29243230602,701,629243230602,1052,4438648459,1403,2584864612,7016,29243230602,7367,10705392132,7717,92167553662,49,9742814120251,50,0742814120251,50,1742814120251,46
225,086093889589,230,086093889589,235,086093889589,17,7182472374841,19,7182472374841,21,7182472374841,4083,20503669971,4310,04976096081,4536,8944852219,453,68944852219,680,534172783285,907,37889704438,4536,8944852219,4763,739209483,4990,58393374409,49,9398405827767,50,0398405827767,50,1398405827767,47
225,984780742314,230,984780742314,235,984780742314,14,1719608801286,16,1719608801286,18,1719608801286,3361,92915426282,3548,70299616631,3735,4768380698,373,54768380698,560,321525710469,747,095367613959,3735,4768380698,3922,25067997329,4109,02452187678,49,9524735537602,50,0524735537602,50,1524735537602,48
229,894491268738,234,894491268738,239,894491268738,18,8446120428129,20,8446120428129,22,8446120428129,4406,65608734168,4651,47031441622,4896,28454149076,489,628454149076,734,442681223614,979,256908298152,4896,28454149076,5141,0987685653,5385,91299563983,50,072526142454,50,172526142454,50,272526142454,49
